,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags,tag
253,253,12,annoy,O,VB,O
254,254,12,others,O,NNS,O
255,255,12,.,O,.,O
256,256,13,Some,O,DT,O
257,257,13,one,O,CD,O
258,258,13,uttereth,O,NN,O
259,259,13,from,O,IN,O
260,260,13,his,O,PRP$,O
261,261,13,lips,O,NNS,O
262,262,13,words,O,NNS,O
263,263,13,that,O,WDT,O
264,264,13,are,O,VBP,O
265,265,13,harsh,O,JJ,O
266,266,13,.,O,.,O
267,267,14,Stung,O,NN,O
268,268,14,by,O,IN,O
269,269,14,them,O,PRP,O
270,270,14,another,O,DT,O
271,271,14,burneth,O,NN,O
272,272,14,day,O,NN,O
273,273,14,and,O,CC,O
274,274,14,night,O,NN,O
275,275,14,.,O,.,O
276,276,15,These,O,DT,O
277,277,15,words,O,NNS,O
278,278,15,pierce,O,VBP,O
279,279,15,the,O,DT,O
280,280,15,very,O,RB,O
281,281,15,heart,O,NN,O
282,282,15,of,O,IN,O
283,283,15,another,O,DT,O
284,284,15,.,O,.,O
285,285,16,The,O,DT,O
286,286,16,learned,O,VBN,O
287,287,16,",",O,",",O
288,288,16,therefore,O,RB,O
289,289,16,",",O,",",O
290,290,16,should,O,MD,O
291,291,16,never,O,RB,O
292,292,16,utter,O,VB,O
293,293,16,them,O,PRP,O
294,294,16,",",O,",",O
295,295,16,pointing,O,VBG,O
296,296,16,them,O,PRP,O
297,297,16,at,O,IN,O
298,298,16,others,O,NNS,O
299,299,16,.,O,.,O
300,300,17,A,O,DT,O
301,301,17,goat,O,NN,O
302,302,17,had,O,VBD,O
303,303,17,once,O,RB,O
304,304,17,swallowed,O,VBN,O
305,305,17,a,O,DT,O
306,306,17,hook,O,NN,O
307,307,17,",",O,",",O
308,308,17,and,O,CC,O
309,309,17,when,O,WRB,O
310,310,17,it,O,PRP,O
311,311,17,was,O,VBD,O
312,312,17,pierced,O,VBN,O
313,313,17,with,O,IN,O
314,314,17,it,O,PRP,O
315,315,17,",",O,",",O
316,316,17,the,O,DT,O
317,317,17,hunter,O,NN,O
318,318,17,placing,O,VBG,O
319,319,17,the,O,DT,O
320,320,17,head,O,NN,O
321,321,17,of,O,IN,O
322,322,17,the,O,DT,O
323,323,17,animal,O,NN,O
324,324,17,on,O,IN,O
325,325,17,the,O,DT,O
326,326,17,ground,O,NN,O
327,327,17,tore,O,VBD,O
328,328,17,its,O,PRP$,O
329,329,17,throat,O,NN,O
330,330,17,frightfully,O,RB,O
331,331,17,in,O,IN,O
332,332,17,drawing,O,VBG,O
333,333,17,it,O,PRP,O
334,334,17,out,O,RP,O
335,335,17,.,O,.,O
336,336,18,Therefore,O,RB,O
337,337,18,",",O,",",O
338,338,18,O,O,NNP,O
339,339,18,Duryodhana,B-PER,NNP,O
340,340,18,",",O,",",O
341,341,18,swallow,O,NN,O
342,342,18,not,O,RB,O
343,343,18,the,O,DT,O
344,344,18,wealth,O,NN,O
345,345,18,of,O,IN,O
346,346,18,the,O,DT,O
347,347,18,Pandavas,B-COMMUNITY,NNP,O
348,348,18,.,O,.,O
349,349,19,Make,O,VB,O
350,350,19,them,O,PRP,O
351,351,19,not,O,RB,O
352,352,19,thy,O,JJ,O
353,353,19,enemies,O,NNS,O
354,354,19,.,O,.,O
355,355,20,The,O,DT,O
356,356,20,sons,O,NNS,O
357,357,20,of,O,IN,O
358,358,20,Pritha,B-PER,NNP,O
359,359,20,never,O,RB,O
360,360,20,use,O,VBP,O
361,361,20,words,O,NNS,O
362,362,20,such,O,JJ,O
363,363,20,as,O,IN,O
364,364,20,these,O,DT,O
365,365,20,.,O,.,O
366,366,21,It,O,PRP,O
367,367,21,is,O,VBZ,O
368,368,21,only,O,RB,O
369,369,21,low,O,JJ,O
370,370,21,men,O,NNS,O
371,371,21,that,O,WDT,O
372,372,21,are,O,VBP,O
373,373,21,like,O,IN,O
374,374,21,dogs,O,NNS,O
375,375,21,who,O,WP,O
376,376,21,use,O,VBP,O
377,377,21,harsh,O,JJ,O
378,378,21,words,O,NNS,O
379,379,21,towards,O,IN,O
380,380,21,all,O,DT,O
381,381,21,classes,O,NNS,O
382,382,21,of,O,IN,O
383,383,21,people,O,NNS,O
384,384,21,",",O,",",O
385,385,21,viz.,O,NN,O
386,386,21,",",O,",",O
387,387,21,those,O,DT,O
388,388,21,that,O,WDT,O
389,389,21,have,O,VBP,O
390,390,21,retired,O,VBN,O
391,391,21,to,O,TO,O
392,392,21,the,O,DT,O
393,393,21,woods,O,NNS,O
394,394,21,",",O,",",O
395,395,21,those,O,DT,O
396,396,21,leading,O,VBG,O
397,397,21,domestic,O,JJ,O
398,398,21,lives,O,NNS,O
399,399,21,",",O,",",O
400,400,21,those,O,DT,O
401,401,21,employed,O,VBN,O
402,402,21,in,O,IN,O
403,403,21,ascetic,O,JJ,O
404,404,21,devotions,O,NNS,O
405,405,21,and,O,CC,O
406,406,21,those,O,DT,O
407,407,21,that,O,WDT,O
408,408,21,are,O,VBP,O
409,409,21,of,O,IN,O
410,410,21,great,O,JJ,O
411,411,21,learning,O,NN,O
412,412,21,.,O,.,O
413,413,22,Alas,O,UH,O
414,414,22,!,O,.,O
415,415,23,the,O,DT,O
416,416,23,son,O,NN,O
417,417,23,of,O,IN,O
418,418,23,Dhritarashtra,B-PER,NNP,O
419,419,23,knoweth,O,NNP,O
420,420,23,not,O,RB,O
421,421,23,that,O,IN,O
422,422,23,dishonesty,O,NN,O
423,423,23,is,O,VBZ,O
424,424,23,one,O,CD,O
425,425,23,of,O,IN,O
426,426,23,the,O,DT,O
427,427,23,frightful,O,JJ,O
428,428,23,doors,O,NNS,O
429,429,23,of,O,IN,O
430,430,23,hell,O,NN,O
431,431,23,.,O,.,O
432,432,24,Alas,O,UH,O
433,433,24,!,O,.,O
434,434,25,many,O,JJ,O
435,435,25,of,O,IN,O
436,436,25,the,O,DT,O
437,437,25,Kurus,B-COMMUNITY,NNP,O
438,438,25,with,O,IN,O
439,439,25,Dussasana,B-PER,NNP,O
440,440,25,amongst,O,VBP,O
441,441,25,them,O,PRP,O
442,442,25,have,O,VBP,O
443,443,25,followed,O,VBN,O
444,444,25,him,O,PRP,O
445,445,25,in,O,IN,O
446,446,25,the,O,DT,O
447,447,25,path,O,NN,O
448,448,25,of,O,IN,O
449,449,25,dishonesty,O,NN,O
450,450,25,in,O,IN,O
451,451,25,the,O,DT,O
452,452,25,matter,O,NN,O
453,453,25,of,O,IN,O
454,454,25,this,O,DT,O
455,455,25,play,O,NN,O
456,456,25,at,O,IN,O
457,457,25,dice,O,NN,O
458,458,25,.,O,.,O
459,459,26,Even,O,RB,O
460,460,26,gourds,O,NNS,O
461,461,26,may,O,MD,O
462,462,26,sink,O,VB,O
463,463,26,and,O,CC,O
464,464,26,stones,O,NNS,O
465,465,26,may,O,MD,O
466,466,26,float,O,VB,O
467,467,26,",",O,",",O
468,468,26,and,O,CC,O
469,469,26,boats,O,NNS,O
470,470,26,also,O,RB,O
471,471,26,may,O,MD,O
472,472,26,always,O,RB,O
473,473,26,sink,O,VB,O
474,474,26,in,O,IN,O
475,475,26,water,O,NN,O
476,476,26,",",O,",",O
477,477,26,still,O,RB,O
478,478,26,this,O,DT,O
479,479,26,foolish,O,JJ,O
480,480,26,king,O,NN,O
481,481,26,",",O,",",O
482,482,26,the,O,DT,O
483,483,26,son,O,NN,O
484,484,26,of,O,IN,O
485,485,26,Dhritarashtra,B-PER,NNP,O
486,486,26,",",O,",",O
487,487,26,listeneth,O,VBZ,O
488,488,26,not,O,RB,O
489,489,26,to,O,TO,O
490,490,26,my,O,PRP$,O
491,491,26,words,O,NNS,O
492,492,26,that,O,WDT,O
493,493,26,are,O,VBP,O
494,494,26,even,O,RB,O
495,495,26,as,O,IN,O
496,496,26,regimen,O,NNS,O
497,497,26,unto,O,IN,O
498,498,26,him,O,PRP,O
499,499,26,.,O,.,O
500,500,27,Without,O,IN,O
501,501,27,doubt,O,NN,O
502,502,27,",",O,",",O
503,503,27,he,O,PRP,O
504,504,27,will,O,MD,O
505,505,27,be,O,VB,O
506,506,27,the,O,DT,O
507,507,27,cause,O,NN,O
508,508,27,of,O,IN,O
509,509,27,the,O,DT,O
510,510,27,destruction,O,NN,O
511,511,27,of,O,IN,O
512,512,27,the,O,DT,O
513,513,27,Kurus,B-COMMUNITY,NNP,O
514,514,27,.,O,.,O
515,515,28,When,O,WRB,O
516,516,28,the,O,DT,O
517,517,28,words,O,NNS,O
518,518,28,of,O,IN,O
519,519,28,wisdom,O,NN,O
520,520,28,spoken,O,VBN,O
521,521,28,by,O,IN,O
522,522,28,friends,O,NNS,O
523,523,28,and,O,CC,O
524,524,28,which,O,WDT,O
525,525,28,are,O,VBP,O
526,526,28,even,O,RB,O
527,527,28,as,O,IN,O
528,528,28,fit,O,JJ,O
529,529,28,regimen,O,NNS,O
530,530,28,are,O,VBP,O
531,531,28,not,O,RB,O
532,532,28,listened,O,VBN,O
533,533,28,to,O,TO,O
534,534,28,",",O,",",O
535,535,28,but,O,CC,O
536,536,28,on,O,IN,O
537,537,28,the,O,DT,O
538,538,28,other,O,JJ,O
539,539,28,hand,O,NN,O
540,540,28,temptation,O,NN,O
541,541,28,is,O,VBZ,O
542,542,28,on,O,IN,O
543,543,28,the,O,DT,O
544,544,28,increase,O,NN,O
545,545,28,",",O,",",O
546,546,28,a,O,DT,O
547,547,28,frightful,O,JJ,O
548,548,28,and,O,CC,O
549,549,28,universal,O,JJ,O
550,550,28,destruction,O,NN,O
551,551,28,is,O,VBZ,O
552,552,28,sure,O,JJ,O
553,553,28,to,O,TO,O
554,554,28,overtake,O,VB,O
555,555,28,all,O,PDT,O
556,556,28,the,O,DT,O
557,557,28,Kurus,B-COMMUNITY,NNP,O
558,558,28,.,O,.,O
559,559,28,'',O,'',O
560,560,29,SECTION,O,NN,O
561,561,29,LXVI,O,NNP,O
562,562,29,Vaisampayana,B-PER,NNP,O
563,563,29,said,O,VBD,O
564,564,29,",",O,",",O
565,565,29,--,O,:,O
566,566,29,'',O,'',O
567,567,29,Intoxicated,O,VBN,O
568,568,29,with,O,IN,O
569,569,29,pride,O,NN,O
570,570,29,",",O,",",O
571,571,29,the,O,DT,O
572,572,29,son,O,NN,O
573,573,29,of,O,IN,O
574,574,29,Dhritarashtra,B-PER,NNP,O
575,575,29,spake,O,NN,O
576,576,29,",",O,",",O
577,577,29,--,O,:,O
578,578,29,'Fie,O,POS,O
579,579,29,on,O,IN,O
580,580,29,Kshatta,B-PER,NNP,O
581,581,29,!,O,.,O
582,582,30,and,O,CC,O
583,583,30,casting,O,VBG,O
584,584,30,his,O,PRP$,O
585,585,30,eyes,O,NNS,O
586,586,30,upon,O,IN,O
587,587,30,the,O,DT,O
588,588,30,Pratikamin,B-PER,NNP,O
589,589,30,in,O,IN,O
590,590,30,attendance,O,NN,O
591,591,30,",",O,",",O
592,592,30,commanded,O,VBD,O
593,593,30,him,O,PRP,O
594,594,30,",",O,",",O
595,595,30,in,O,IN,O
596,596,30,the,O,DT,O
597,597,30,midst,O,NN,O
598,598,30,of,O,IN,O
599,599,30,all,O,PDT,O
600,600,30,those,O,DT,O
601,601,30,reverend,O,JJ,O
602,602,30,seniors,O,NNS,O
603,603,30,",",O,",",O
604,604,30,saying,O,VBG,O
605,605,30,",",O,",",O
606,606,30,--,O,:,O
607,607,30,'Go,O,POS,O
608,608,30,Pratikamin,B-PER,NNP,O
609,609,30,",",O,",",O
610,610,30,and,O,CC,O
611,611,30,bring,O,VB,O
612,612,30,thou,O,JJ,O
613,613,30,Draupadi,B-PER,NNP,O
614,614,30,hither,O,NN,O
615,615,30,.,O,.,O
616,616,31,Thou,O,NNP,O
617,617,31,hast,O,VBD,O
618,618,31,no,O,DT,O
619,619,31,fear,O,NN,O
620,620,31,from,O,IN,O
621,621,31,the,O,DT,O
622,622,31,sons,O,NNS,O
623,623,31,of,O,IN,O
624,624,31,Pandu,B-PER,NNP,O
625,625,31,.,O,.,O
626,626,32,It,O,PRP,O
627,627,32,is,O,VBZ,O
628,628,32,Vidura,B-PER,NNP,O
629,629,32,alone,O,RB,O
630,630,32,that,O,DT,O
631,631,32,raveth,O,VBZ,O
632,632,32,in,O,IN,O
633,633,32,fear,O,NN,O
634,634,32,.,O,.,O
635,635,33,Besides,O,IN,O
636,636,33,",",O,",",O
637,637,33,he,O,PRP,O
638,638,33,never,O,RB,O
639,639,33,wisheth,O,VBD,O
640,640,33,our,O,PRP$,O
641,641,33,prosperity,O,NN,O
642,642,33,!,O,.,O
643,643,33,',O,'',O
644,644,33,'',O,'',O
645,645,34,Vaisampayana,B-PER,NNP,O
646,646,34,continued,O,VBD,O
647,647,34,",",O,",",O
648,648,34,--,O,:,O
649,649,34,'',O,'',O
650,650,34,Thus,O,RB,O
651,651,34,commanded,O,VBN,O
652,652,34,",",O,",",O
653,653,34,the,O,DT,O
654,654,34,Pratikamin,B-PER,NNP,O
655,655,34,",",O,",",O
656,656,34,who,O,WP,O
657,657,34,was,O,VBD,O
658,658,34,of,O,IN,O
659,659,34,the,O,DT,O
660,660,34,Suta,B-COMMUNITY,NNP,O
661,661,34,caste,O,NN,O
662,662,34,",",O,",",O
663,663,34,hearing,O,VBG,O
664,664,34,the,O,DT,O
665,665,34,words,O,NNS,O
666,666,34,of,O,IN,O
667,667,34,the,O,DT,O
668,668,34,king,O,NN,O
669,669,34,",",O,",",O
670,670,34,proceeded,O,VBN,O
671,671,34,with,O,IN,O
672,672,34,haste,O,NN,O
673,673,34,",",O,",",O
674,674,34,and,O,CC,O
675,675,34,entering,O,VBG,O
676,676,34,the,O,DT,O
677,677,34,abode,O,NN,O
678,678,34,of,O,IN,O
679,679,34,the,O,DT,O
680,680,34,Pandavas,B-COMMUNITY,NNP,O
681,681,34,",",O,",",O
682,682,34,like,O,IN,O
683,683,34,a,O,DT,O
684,684,34,dog,O,NN,O
685,685,34,in,O,IN,O
686,686,34,a,O,DT,O
687,687,34,lion,O,NN,O
688,688,34,'s,O,POS,O
689,689,34,den,O,NN,O
690,690,34,",",O,",",O
691,691,34,approached,O,VBD,O
692,692,34,the,O,DT,O
693,693,34,queen,O,NN,O
694,694,34,of,O,IN,O
695,695,34,the,O,DT,O
696,696,34,sons,O,NNS,O
697,697,34,of,O,IN,O
698,698,34,Pandu,B-PER,NNP,O
699,699,34,.,O,.,O
700,700,35,And,O,CC,O
701,701,35,he,O,PRP,O
702,702,35,said,O,VBD,O
703,703,35,",",O,",",O
704,704,35,--,O,:,O
705,705,35,'Yudhishthira,O,CD,O
706,706,35,having,O,VBG,O
707,707,35,been,O,VBN,O
708,708,35,intoxicated,O,VBN,O
709,709,35,with,O,IN,O
710,710,35,dice,O,NN,O
711,711,35,",",O,",",O
712,712,35,Duryodhana,B-PER,NNP,O
713,713,35,",",O,",",O
714,714,35,O,O,NNP,O
715,715,35,Draupadi,B-PER,NNP,O
716,716,35,",",O,",",O
717,717,35,hath,O,NN,O
718,718,35,won,O,VBD,O
719,719,35,thee,O,NN,O
720,720,35,.,O,.,O
721,721,36,Come,O,NNP,O
722,722,36,now,O,RB,O
723,723,36,",",O,",",O
724,724,36,therefore,O,RB,O
725,725,36,",",O,",",O
726,726,36,to,O,TO,O
727,727,36,the,O,DT,O
728,728,36,abode,O,NN,O
729,729,36,of,O,IN,O
730,730,36,Dhritarashtra,B-PER,NNP,O
731,731,36,.,O,.,O
732,732,37,I,O,PRP,O
733,733,37,will,O,MD,O
734,734,37,take,O,VB,O
735,735,37,thee,O,NN,O
736,736,37,",",O,",",O
737,737,37,O,O,NNP,O
738,738,37,Yajnaseni,B-PER,NNP,O
739,739,37,",",O,",",O
740,740,37,and,O,CC,O
741,741,37,put,O,VBD,O
742,742,37,thee,O,NNS,O
743,743,37,in,O,IN,O
744,744,37,some,O,DT,O
745,745,37,menial,O,JJ,O
746,746,37,work,O,NN,O
747,747,37,.,O,.,O
748,748,37,',O,'',O
749,749,38,Draupadi,B-PER,NNP,O
750,750,38,said,O,VBD,O
751,751,38,",",O,",",O
752,752,38,--,O,:,O
753,753,38,'Why,O,UH,O
754,754,38,",",O,",",O
755,755,38,O,O,NNP,O
756,756,38,Pratikamin,B-PER,NNP,O
757,757,38,",",O,",",O
758,758,38,dost,O,NN,O
759,759,38,thou,O,NNS,O
760,760,38,say,O,VBP,O
761,761,38,so,O,RB,O
762,762,38,?,O,.,O
763,763,39,What,O,WP,O
764,764,39,prince,O,NN,O
765,765,39,is,O,VBZ,O
766,766,39,there,O,EX,O
767,767,39,who,O,WP,O
768,768,39,playeth,O,VBP,O
769,769,39,staking,O,VBG,O
770,770,39,his,O,PRP$,O
771,771,39,wife,O,NN,O
772,772,39,?,O,.,O
773,773,40,The,O,DT,O
774,774,40,king,O,NN,O
775,775,40,was,O,VBD,O
776,776,40,certainly,O,RB,O
777,777,40,intoxicated,O,VBN,O
778,778,40,with,O,IN,O
779,779,40,dice,O,NN,O
780,780,40,.,O,.,O
781,781,41,Else,O,RB,O
782,782,41,",",O,",",O
783,783,41,could,O,MD,O
784,784,41,he,O,PRP,O
785,785,41,not,O,RB,O
786,786,41,find,O,VB,O
787,787,41,any,O,DT,O
788,788,41,other,O,JJ,O
789,789,41,object,O,NN,O
790,790,41,to,O,TO,O
791,791,41,stake,O,NN,O
792,792,41,?,O,.,O
793,793,41,',O,'',O
794,794,42,``,O,``,O
795,795,42,The,O,DT,O
796,796,42,Pratikamin,B-PER,NNP,O
797,797,42,said,O,VBD,O
798,798,42,",",O,",",O
799,799,42,--,O,:,O
800,800,42,'When,O,IN,O
801,801,42,he,O,PRP,O
802,802,42,had,O,VBD,O
803,803,42,nothing,O,NN,O
804,804,42,else,O,RB,O
805,805,42,to,O,TO,O
806,806,42,stake,O,NN,O
807,807,42,",",O,",",O
808,808,42,it,O,PRP,O
809,809,42,was,O,VBD,O
810,810,42,then,O,RB,O
811,811,42,that,O,IN,O
812,812,42,Ajatasatru,B-PER,NNP,O
813,813,42,",",O,",",O
814,814,42,the,O,DT,O
815,815,42,son,O,NN,O
816,816,42,of,O,IN,O
817,817,42,Pandu,B-PER,NNP,O
818,818,42,",",O,",",O
819,819,42,staked,O,VBD,O
820,820,42,thee,O,NN,O
821,821,42,.,O,.,O
822,822,43,The,O,DT,O
823,823,43,king,O,NN,O
824,824,43,had,O,VBD,O
825,825,43,first,O,JJ,O
826,826,43,staked,O,VBN,O
827,827,43,his,O,PRP$,O
828,828,43,brothers,O,NNS,O
829,829,43,",",O,",",O
830,830,43,then,O,RB,O
831,831,43,himself,O,PRP,O
832,832,43,",",O,",",O
833,833,43,and,O,CC,O
834,834,43,then,O,RB,O
835,835,43,thee,O,VB,O
836,836,43,",",O,",",O
837,837,43,O,O,NNP,O
838,838,43,princess,O,NN,O
839,839,43,.,O,.,O
840,840,43,',O,'',O
841,841,44,``,O,``,O
842,842,44,Draupadi,B-PER,NNP,O
843,843,44,said,O,VBD,O
844,844,44,",",O,",",O
845,845,44,--,O,:,O
846,846,44,'O,O,POS,O
847,847,44,son,O,NN,O
848,848,44,of,O,IN,O
849,849,44,the,O,DT,O
850,850,44,Suta,B-COMMUNITY,NNP,O
851,851,44,race,O,NN,O
852,852,44,",",O,",",O
853,853,44,go,O,VB,O
854,854,44,",",O,",",O
855,855,44,and,O,CC,O
856,856,44,ask,O,VB,O
857,857,44,that,O,DT,O
858,858,44,gambler,O,NN,O
859,859,44,present,O,NN,O
860,860,44,in,O,IN,O
861,861,44,the,O,DT,O
862,862,44,assembly,O,NN,O
863,863,44,",",O,",",O
864,864,44,whom,O,WP,O
